WINV26;26/08/2026;13:00:00;177810,00;177835,00;177710,00;177785,00;3105670243,00;87345
WINV26;26/08/2026;12:30:00;177880,00;178100,00;177550,00;177810,00;2,558423791E10;719318
WINV26;26/08/2026;12:00:00;177985,00;178135,00;177865,00;177880,00;2,034785154E10;571619
WINV26;26/08/2026;11:30:00;177775,00;178350,00;177765,00;177980,00;3,882656914E10;1090392
WINV26;26/08/2026;11:00:00;178670,00;179080,00;177710,00;177780,00;5,467120572E10;1530988
WINV26;26/08/2026;10:30:00;178865,00;179025,00;177840,00;178670,00;7,324316686E10;2052184
WINV26;26/08/2026;10:00:00;177430,00;179135,00;177190,00;178870,00;8,442477137E10;2368368
WINV26;26/08/2026;09:30:00;178335,00;178410,00;177240,00;177430,00;5,544808246E10;1560331
WINV26;26/08/2026;09:00:00;178005,00;179050,00;177565,00;178330,00;5,559935304E10;1556998
WINV26;25/08/2026;18:00:00;177575,00;177775,00;177465,00;177465,00;6566785706,00;184853
WINV26;25/08/2026;17:30:00;177390,00;177725,00;177385,00;177575,00;9277476014,00;261193
WINV26;25/08/2026;17:00:00;177635,00;177715,00;177310,00;177390,00;1,627418044E10;458533
WINV26;25/08/2026;16:30:00;177390,00;177770,00;177205,00;177635,00;2,671366845E10;752681
WINV26;25/08/2026;16:00:00;176600,00;177460,00;176575,00;177385,00;2,949919438E10;833196
WINV26;25/08/2026;15:30:00;176415,00;176700,00;176145,00;176600,00;2,727042432E10;772903
WINV26;25/08/2026;15:00:00;176640,00;176780,00;176320,00;176415,00;2,759812309E10;781739
WINV26;25/08/2026;14:30:00;176065,00;176760,00;176045,00;176640,00;3,306463348E10;936939
WINV26;25/08/2026;14:00:00;176280,00;176340,00;175970,00;176060,00;1,934663886E10;549292
WINV26;25/08/2026;13:30:00;176195,00;176380,00;176170,00;176285,00;1,993079931E10;565358
WINV26;25/08/2026;13:00:00;176220,00;176395,00;175805,00;176200,00;2,708872995E10;769233
WINV26;25/08/2026;12:30:00;175325,00;176360,00;175325,00;176220,00;3,87677771E10;1102579
WINV26;25/08/2026;12:00:00;174470,00;175500,00;174430,00;175330,00;4,060761331E10;1160147
WINV26;25/08/2026;11:30:00;174580,00;174775,00;174295,00;174470,00;3,884187384E10;1112920
WINV26;25/08/2026;11:00:00;174195,00;174825,00;174060,00;174580,00;4,359811071E10;1248877
WINV26;25/08/2026;10:30:00;175040,00;175095,00;173875,00;174195,00;7,564639709E10;2170462
WINV26;25/08/2026;10:00:00;174260,00;175290,00;174200,00;175040,00;8,030166397E10;2298291
WINV26;25/08/2026;09:30:00;174435,00;174845,00;174170,00;174260,00;4,61472495E10;1322463
WINV26;25/08/2026;09:00:00;174565,00;175380,00;174275,00;174435,00;5,111859685E10;1463153
WINV26;24/08/2026;18:00:00;174860,00;174880,00;174625,00;174715,00;4160233686,00;119024
WINV26;24/08/2026;17:30:00;174740,00;174895,00;174690,00;174860,00;6384999734,00;182629
