WINV26;28/08/2026;13:40:00;177185,00;177250,00;176870,00;177200,00;7651070311,00;216073
WINV26;28/08/2026;13:20:00;176555,00;177295,00;176455,00;177185,00;2,071761945E10;585579
WINV26;28/08/2026;13:00:00;176690,00;176745,00;176425,00;176555,00;1,39365263E10;394683
WINV26;28/08/2026;12:40:00;176740,00;176835,00;176535,00;176690,00;1,532228573E10;433614
WINV26;28/08/2026;12:20:00;177020,00;177205,00;176710,00;176740,00;1,652396938E10;466774
WINV26;28/08/2026;12:00:00;177190,00;177270,00;176905,00;177025,00;1,878132026E10;530347
WINV26;28/08/2026;11:40:00;177340,00;177575,00;177025,00;177195,00;2,033280139E10;573502
WINV26;28/08/2026;11:20:00;177165,00;177640,00;177130,00;177340,00;3,215126463E10;906175
WINV26;28/08/2026;11:00:00;177675,00;178175,00;177145,00;177165,00;3,990743361E10;1122916
WINV26;28/08/2026;10:40:00;177960,00;178265,00;177590,00;177665,00;3,220735394E10;905292
WINV26;28/08/2026;10:20:00;178590,00;178700,00;177855,00;177955,00;4,397151953E10;1233514
WINV26;28/08/2026;10:00:00;178125,00;179115,00;178045,00;178585,00;5,567327987E10;1558674
WINV26;28/08/2026;09:40:00;178480,00;178560,00;177910,00;178125,00;2,977494451E10;835184
WINV26;28/08/2026;09:20:00;178890,00;179220,00;178385,00;178480,00;3,121038505E10;872032
WINV26;28/08/2026;09:00:00;177645,00;179060,00;177400,00;178895,00;4,226309152E10;1183824
WINV26;27/08/2026;18:20:00;177755,00;177790,00;177705,00;177725,00;1115929322,00;31394
WINV26;27/08/2026;18:00:00;177860,00;177870,00;177680,00;177755,00;3711054981,00;104381
WINV26;27/08/2026;17:40:00;177755,00;177895,00;177690,00;177865,00;3412546265,00;95972
WINV26;27/08/2026;17:20:00;177785,00;177840,00;177680,00;177750,00;4152191856,00;116795
WINV26;27/08/2026;17:00:00;178000,00;178025,00;177635,00;177785,00;1,089133151E10;306246
WINV26;27/08/2026;16:40:00;178190,00;178210,00;177910,00;178005,00;1,062281382E10;298335
