WINV26;14/08/2026;12:15:00;168670,00;168775,00;168625,00;168670,00;4337814644,00;128579
WINV26;14/08/2026;12:00:00;168505,00;168805,00;168405,00;168670,00;1,501779812E10;445204
WINV26;14/08/2026;11:45:00;168775,00;168810,00;168470,00;168505,00;1,368943586E10;405865
WINV26;14/08/2026;11:30:00;168780,00;168950,00;168580,00;168780,00;1,637496008E10;485203
WINV26;14/08/2026;11:15:00;168585,00;168830,00;168310,00;168775,00;2,087684116E10;619230
WINV26;14/08/2026;11:00:00;169235,00;169365,00;168530,00;168585,00;2,967162403E10;878440
WINV26;14/08/2026;10:45:00;169130,00;169640,00;169075,00;169235,00;2,540444433E10;750114
WINV26;14/08/2026;10:30:00;169525,00;169530,00;168800,00;169135,00;4,504365016E10;1332134
WINV26;14/08/2026;10:15:00;169750,00;169855,00;169450,00;169530,00;2,573684325E10;758392
WINV26;14/08/2026;10:00:00;169430,00;170100,00;169205,00;169755,00;4,024235865E10;1185880
WINV26;14/08/2026;09:45:00;169055,00;169580,00;169035,00;169425,00;2,098472716E10;619524
WINV26;14/08/2026;09:30:00;169755,00;169985,00;169045,00;169055,00;2,622756636E10;773674
WINV26;14/08/2026;09:15:00;169985,00;170390,00;169745,00;169755,00;1,973846962E10;580232
WINV26;14/08/2026;09:00:00;171100,00;171240,00;169900,00;169990,00;2,863046239E10;840923
WINV26;13/08/2026;18:15:00;170815,00;170970,00;170725,00;170775,00;2804874970,00;82098
WINV26;13/08/2026;18:00:00;170410,00;170900,00;170355,00;170815,00;5440032025,00;159400
WINV26;13/08/2026;17:45:00;170270,00;170440,00;170210,00;170405,00;3987902886,00;117074
WINV26;13/08/2026;17:30:00;170180,00;170295,00;170165,00;170265,00;2830241860,00;83130
WINV26;13/08/2026;17:15:00;170330,00;170340,00;170170,00;170185,00;4013573250,00;117883
WINV26;13/08/2026;17:00:00;170160,00;170400,00;170135,00;170335,00;6436151494,00;188943
WINV26;13/08/2026;16:45:00;170325,00;170345,00;170100,00;170165,00;7517889558,00;220821
WINV26;13/08/2026;16:30:00;170270,00;170350,00;170195,00;170325,00;6450801615,00;189436
WINV26;13/08/2026;16:15:00;170080,00;170335,00;170045,00;170270,00;9531468131,00;279995
WINV26;13/08/2026;16:00:00;170200,00;170210,00;170065,00;170075,00;6940430492,00;203966
WINV26;13/08/2026;15:45:00;170365,00;170430,00;170165,00;170200,00;8235782267,00;241790
WINV26;13/08/2026;15:30:00;170485,00;170585,00;170280,00;170370,00;1,016042115E10;298093
WINV26;13/08/2026;15:15:00;170655,00;170670,00;170450,00;170490,00;7868885576,00;230679
WINV26;13/08/2026;15:00:00;170495,00;170685,00;170380,00;170655,00;1,215458893E10;356365
WINV26;13/08/2026;14:45:00;170600,00;170700,00;170340,00;170495,00;1,253886422E10;367748
WINV26;13/08/2026;14:30:00;170570,00;170635,00;170455,00;170600,00;1,00633776E10;295058
WINV26;13/08/2026;14:15:00;170445,00;170620,00;170365,00;170565,00;9537905407,00;279688
WINV26;13/08/2026;14:00:00;170455,00;170550,00;170270,00;170450,00;1,283224822E10;376521
WINV26;13/08/2026;13:45:00;170145,00;170460,00;170080,00;170455,00;9849836511,00;289307
WINV26;13/08/2026;13:30:00;169915,00;170265,00;169830,00;170140,00;1,252500246E10;368220
WINV26;13/08/2026;13:15:00;169880,00;169970,00;169730,00;169915,00;1,055581187E10;310712
WINV26;13/08/2026;13:00:00;169765,00;169885,00;169450,00;169875,00;1,654317105E10;487566
WINV26;13/08/2026;12:45:00;169935,00;170025,00;169725,00;169770,00;1,001892514E10;294909
WINV26;13/08/2026;12:30:00;169980,00;170055,00;169825,00;169935,00;1,03610469E10;304831
WINV26;13/08/2026;12:15:00;170105,00;170120,00;169820,00;169980,00;1,493284399E10;439346
WINV26;13/08/2026;12:00:00;170370,00;170385,00;170040,00;170105,00;1,416022749E10;415976
WINV26;13/08/2026;11:45:00;170510,00;170570,00;170240,00;170375,00;1,917986761E10;562717
WINV26;13/08/2026;11:30:00;170645,00;170790,00;170460,00;170505,00;1,557541047E10;456388
WINV26;13/08/2026;11:15:00;170845,00;170930,00;170475,00;170645,00;2,271395582E10;665473
WINV26;13/08/2026;11:00:00;170785,00;171070,00;170680,00;170840,00;2,1648247E10;633491
WINV26;13/08/2026;10:45:00;171715,00;171790,00;170750,00;170785,00;2,782687893E10;812394
WINV26;13/08/2026;10:30:00;171120,00;171865,00;170950,00;171710,00;3,958794355E10;1154321
WINV26;13/08/2026;10:15:00;170815,00;171195,00;170540,00;171115,00;3,273882166E10;957582
WINV26;13/08/2026;10:00:00;170210,00;170890,00;170070,00;170820,00;3,483883159E10;1021716
